2024-07-02 09:08:57.138779;52;H=63;T=31;Hs=35.19772;sp=20;sf=12;rx_timestamp=50872300; rssi=-99; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:10:22.068100;56;H=60;T=33;Hs=34.7346;sp=20;sf=12;rx_timestamp=136235759; rssi=-100; snr=5.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:11:47.162586;60;H=57;T=33;Hs=34.27147;sp=20;sf=12;rx_timestamp=221925475; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:13:13.608025;64;H=56;T=34;Hs=33.77271;sp=20;sf=12;rx_timestamp=307452429; rssi=-105; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:14:38.610552;68;H=55;T=35;Hs=33.48771;sp=20;sf=12;rx_timestamp=392978341; rssi=-99; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:16:04.145481;72;H=50;T=37;Hs=33.20271;sp=20;sf=12;rx_timestamp=478507191; rssi=-112; snr=1.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:17:32.164655;76;H=42;T=38;Hs=32.84646;sp=20;sf=12;rx_timestamp=566126007; rssi=-109; snr=3.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:18:57.589534;80;H=41;T=39;Hs=32.24083;sp=20;sf=12;rx_timestamp=651652773; rssi=-105; snr=4.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:20:24.605941;84;H=39;T=40;Hs=31.84895;sp=20;sf=12;rx_timestamp=739270531; rssi=-102; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:21:50.638055;88;H=36;T=40;Hs=31.77769;sp=20;sf=12;rx_timestamp=824800256; rssi=-100; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-02 09:23:16.076068;92;H=39;T=41;Hs=31.38582;sp=20;sf=12;rx_timestamp=910334001; rssi=-101; snr=6.0; sfrx=12; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
